电视直播,#genre#
IPTV经典剧场,http://118.251.62.237:8888/udp/239.76.245.2221:1234
IPTV健康,http://118.251.62.237:8888/udp/239.76.253.42:9000
IPTV健康,http://118.251.62.237:8888/udp/239.76.246.42:1234
IPTV家庭剧场,http://118.251.62.237:8888/udp/239.76.252.2220:9000
IPTV家庭剧场,http://118.251.62.237:8888/udp/239.76.245.2220:1234
IPTV故事,http://118.251.62.237:8888/udp/239.76.253.41:9000
IPTV故事,http://118.251.62.237:8888/udp/239.76.246.41:1234
IPTV古装剧场,http://118.251.62.237:8888/udp/239.76.252.219:9000
IPTV古装剧场,http://118.251.62.237:8888/udp/239.76.245.219:1234
IPTV搞笑动画,http://118.251.62.237:8888/udp/239.76.247.207:1234
IPTV高清院线,http://118.251.62.237:8888/udp/239.76.252.217:9000
IPTV高清院线,http://118.251.62.237:8888/udp/239.76.245.217:1234
IPTV军旅剧场,http://118.251.62.237:8888/udp/239.76.245.134:1234
IPTV电竞,http://118.251.62.237:8888/udp/239.76.252.214:9000
IPTV电竞,http://118.251.62.237:8888/udp/239.76.252.136:9000
IPTV电竞,http://118.251.62.237:8888/udp/239.76.245.214:1234
IPTV电竞,http://118.251.62.237:8888/udp/239.76.245.136:1234
IPTV戏曲频道,http://118.251.62.237:8888/udp/239.76.246.40:1234
IPTV故事频道,http://118.251.62.237:8888/udp/239.76.246.41:1234
IPTV健康之道,http://118.251.62.237:8888/udp/239.76.246.42:1234
IPTV4K,http://118.251.62.237:8888/udp/239.76.252.35:9000
IPTV4K,http://118.251.62.237:8888/udp/239.76.245.35:1234
CHC家庭影院,http://118.251.62.237:8888/udp/239.76.252.241:9000
CHC家庭影院,http://118.251.62.237:8888/udp/239.76.245.241:1234
CHC高清电影,http://118.251.62.237:8888/udp/239.76.252.242:9000
CHC高清电影,http://118.251.62.237:8888/udp/239.76.245.242:1234
CHC动作电影,http://118.251.62.237:8888/udp/239.76.252.243:9000
CHC动作电影,http://118.251.62.237:8888/udp/239.76.245.243:1234
CETV-1高清,http://118.251.62.237:8888/udp/239.76.252.192:9000
CETV-1高清,http://118.251.62.237:8888/udp/239.76.245.192:1234
CETV-2,http://118.251.62.237:8888/udp/239.76.252.253:9000
CETV-2,http://118.251.62.237:8888/udp/239.76.245.253:1234
CETV-4高清,http://118.251.62.237:8888/udp/239.76.252.254:9000
CETV-4高清,http://118.251.62.237:8888/udp/239.76.245.254:1234
央视文化精品高清,http://118.251.62.237:8888/udp/239.76.254.56:9000
央视文化精品高清,http://118.251.62.237:8888/udp/239.76.247.56:1234
央视台球高清,http://118.251.62.237:8888/udp/239.76.254.58:9000
央视台球高清,http://118.251.62.237:8888/udp/239.76.247.58:1234
世界地理高清,http://118.251.62.237:8888/udp/239.76.254.57:9000
世界地理高清,http://118.251.62.237:8888/udp/239.76.247.57:1234
女性时尚高清,http://118.251.62.237:8888/udp/239.76.254.55:9000
女性时尚高清,http://118.251.62.237:8888/udp/239.76.247.55:1234
怀旧剧场高清,http://118.251.62.237:8888/udp/239.76.254.53:9000
怀旧剧场高清,http://118.251.62.237:8888/udp/239.76.247.53:1234
高尔夫网球高清,http://118.251.62.237:8888/udp/239.76.254.62:9000
高尔夫网球高清,http://118.251.62.237:8888/udp/239.76.247.62:1234
风云足球高清,http://118.251.62.237:8888/udp/239.76.254.52:9000
风云足球高清,http://118.251.62.237:8888/udp/239.76.247.52:1234
风云音乐高清,http://118.251.62.237:8888/udp/239.76.254.51:9000
风云音乐高清,http://118.251.62.237:8888/udp/239.76.247.51:1234
风云音乐高清,http://118.251.62.237:8888/udp/239.76.247.50:1234
风云剧场高清,http://118.251.62.237:8888/udp/239.76.254.50:9000
电视指南高清,http://118.251.62.237:8888/udp/239.76.254.61:9000
电视指南高清,http://118.251.62.237:8888/udp/239.76.247.61:1234
第一剧场高清,http://118.251.62.237:8888/udp/239.76.254.49:9000
第一剧场高清,http://118.251.62.237:8888/udp/239.76.247.49:1234
兵器科技高清,http://118.251.62.237:8888/udp/239.76.254.59:9000
兵器科技高清,http://118.251.62.237:8888/udp/239.76.247.59:1234
文物宝库,http://118.251.62.237:8888/udp/239.76.252.180:9000
文物宝库,http://118.251.62.237:8888/udp/239.76.245.180:1234
中华特产,http://118.251.62.237:8888/udp/239.76.253.79:9000
中华特产,http://118.251.62.237:8888/udp/239.76.246.79:1234
书画,http://118.251.62.237:8888/udp/239.76.253.77:9000
书画,http://118.251.62.237:8888/udp/239.76.246.77:1234
老故事,http://118.251.62.237:8888/udp/239.76.253.76:9000
老故事,http://118.251.62.237:8888/udp/239.76.246.76:1234
中学生,http://118.251.62.237:8888/udp/239.76.254.27:9000
中学生,http://118.251.62.237:8888/udp/239.76.247.27:1234
国学,http://118.251.62.237:8888/udp/239.76.254.48:9000
国学,http://118.251.62.237:8888/udp/239.76.247.48:1234
车迷频道,http://118.251.62.237:8888/udp/239.76.254.47:9000
车迷频道,http://118.251.62.237:8888/udp/239.76.247.47:1234
环球旅游,http://118.251.62.237:8888/udp/239.76.254.46:9000
环球旅游,http://118.251.62.237:8888/udp/239.76.247.46:1234
天天围棋,http://118.251.62.237:8888/udp/239.76.253.2:9000
天天围棋,http://118.251.62.237:8888/udp/239.76.246.2:1234
环球奇观,http://118.251.62.237:8888/udp/239.76.254.26:9000
环球奇观,http://118.251.62.237:8888/udp/239.76.247.26:1234
汽摩,http://118.251.62.237:8888/udp/239.76.254.25:9000
汽摩,http://118.251.62.237:8888/udp/239.76.247.25:1234
收藏天下,http://118.251.62.237:8888/udp/239.76.253.244:9000
收藏天下,http://118.251.62.237:8888/udp/239.76.246.244:1234
新动漫,http://118.251.62.237:8888/udp/239.76.252.244:9000
新动漫,http://118.251.62.237:8888/udp/239.76.245.244:1234
证券服务,http://118.251.62.237:8888/udp/239.76.253.236:9000
证券服务,http://118.251.62.237:8888/udp/239.76.246.236:1234
生态环境,http://118.251.62.237:8888/udp/239.76.254.201:9000
生态环境,http://118.251.62.237:8888/udp/239.76.247.201:1234
九屏同播,http://118.251.62.237:8888/udp/239.76.252.131:9000
九屏同播,http://118.251.62.237:8888/udp/239.76.245.131:1234
Bestv4K,http://118.251.62.237:8888/udp/239.76.254.92:9000
Bestv4K,http://118.251.62.237:8888/udp/239.76.254.4:9000
Bestv4K,http://118.251.62.237:8888/udp/239.76.254.3:9000
Bestv4K,http://118.251.62.237:8888/udp/239.76.254.2:9000
Bestv4K,http://118.251.62.237:8888/udp/239.76.247.92:1234
Bestv4K,http://118.251.62.237:8888/udp/239.76.247.4:1234
Bestv4K,http://118.251.62.237:8888/udp/239.76.247.3:1234
Bestv4K,http://118.251.62.237:8888/udp/239.76.247.2:1234
优优宝贝,http://118.251.62.237:8888/udp/239.76.253.13:9000
优优宝贝,http://118.251.62.237:8888/udp/239.76.246.13:1234
优优宝贝,http://118.251.62.237:8888/udp/239.76.252.114:9000
优优宝贝,http://118.251.62.237:8888/udp/239.76.245.114:1234
百姓健康,http://118.251.62.237:8888/udp/239.76.253.10:9000
百姓健康,http://118.251.62.237:8888/udp/239.76.246.10:1234
武术世界,http://118.251.62.237:8888/udp/239.76.252.181:9000
武术世界,http://118.251.62.237:8888/udp/239.76.245.181:1234
健康电视高清,http://118.251.62.237:8888/udp/239.76.246.127:1234
湖南IPTV芒果大电视,http://118.251.62.237:8888/udp/239.76.246.141:1234
湖南IPTV芒果大电视1,http://118.251.62.237:8888/udp/239.76.246.140:1234
湖南IPTV芒果大电视2,http://118.251.62.237:8888/udp/239.76.246.139:1234
湖南IPTV芒果大电视3,http://118.251.62.237:8888/udp/239.76.246.138:1234
湖南IPTV芒果大电视4,http://118.251.62.237:8888/udp/239.76.246.137:1234
湖南IPTV芒果大电视5,http://118.251.62.237:8888/udp/239.76.246.136:1234
湖南IPTV芒果大电视6,http://118.251.62.237:8888/udp/239.76.246.135:1234
湖南IPTV芒果大电视7,http://118.251.62.237:8888/udp/239.76.246.134:1234
湖南IPTV芒果大电视8,http://118.251.62.237:8888/udp/239.76.246.133:1234
湖南IPTV芒果大电视9,http://118.251.62.237:8888/udp/239.76.246.132:1234
湖南IPTV芒果大电视10,http://118.251.62.237:8888/udp/239.76.246.131:1234
湖南IPTV芒果大电视11,http://118.251.62.237:8888/udp/239.76.246.130:1234
湖南IPTV芒果大电视12,http://118.251.62.237:8888/udp/239.76.246.129:1234
湖南IPTV芒果大电视13,http://118.251.62.237:8888/udp/239.76.245.129:1234
湖南IPTV芒果大电视14,http://118.251.62.237:8888/udp/239.76.245.128:1234
湖南IPTV芒果大电视15,http://118.251.62.237:8888/udp/239.76.253.127:9000
湖南IPTV芒果大电视16,http://118.251.62.237:8888/udp/239.76.246.127:1234
湖南IPTV芒果大电视17,http://118.251.62.237:8888/udp/239.76.246.126:1234
湖南IPTV芒果大电视18,http://118.251.62.237:8888/udp/239.76.255.9:9000
湖南IPTV芒果大电视19,http://118.251.62.237:8888/udp/239.76.248.9:1234
湖南IPTV芒果大电视20,http://118.251.62.237:8888/udp/239.76.246.9:1234
湖南IPTV芒果大电视21,http://118.251.62.237:8888/udp/239.76.254.91:9000
湖南IPTV芒果大电视22,http://118.251.62.237:8888/udp/239.76.247.91:1234
湖南IPTV芒果大电视23,http://118.251.62.237:8888/udp/239.76.254.90:9000
湖南IPTV芒果大电视24,http://118.251.62.237:8888/udp/239.76.247.90:1234
湖南IPTV芒果大电视25,http://118.251.62.237:8888/udp/239.76.254.89:9000
湖南IPTV芒果大电视26,http://118.251.62.237:8888/udp/239.76.247.89:1234
湖南IPTV芒果大电视27,http://118.251.62.237:8888/udp/239.76.254.88:9000
湖南IPTV芒果大电视28,http://118.251.62.237:8888/udp/239.76.253.88:9000
湖南IPTV芒果大电视29,http://118.251.62.237:8888/udp/239.76.247.88:1234
湖南IPTV芒果大电视30,http://118.251.62.237:8888/udp/239.76.254.87:9000
湖南IPTV芒果大电视31,http://118.251.62.237:8888/udp/239.76.247.87:1234
湖南IPTV芒果大电视32,http://118.251.62.237:8888/udp/239.76.246.87:1234
湖南IPTV芒果大电视33,http://118.251.62.237:8888/udp/239.76.254.86:9000
湖南IPTV芒果大电视34,http://118.251.62.237:8888/udp/239.76.247.86:1234
湖南IPTV芒果大电视35,http://118.251.62.237:8888/udp/239.76.254.85:9000
湖南IPTV芒果大电视36,http://118.251.62.237:8888/udp/239.76.247.85:1234
湖南IPTV芒果大电视37,http://118.251.62.237:8888/udp/239.76.254.84:9000
湖南IPTV芒果大电视38,http://118.251.62.237:8888/udp/239.76.247.84:1234
湖南IPTV芒果大电视39,http://118.251.62.237:8888/udp/239.76.254.83:9000
湖南IPTV芒果大电视40,http://118.251.62.237:8888/udp/239.76.247.83:1234
湖南IPTV芒果大电视41,http://118.251.62.237:8888/udp/239.76.254.82:9000
湖南IPTV芒果大电视42,http://118.251.62.237:8888/udp/239.76.247.82:1234
湖南IPTV芒果大电视43,http://118.251.62.237:8888/udp/239.76.246.72:1234
湖南IPTV芒果大电视44,http://118.251.62.237:8888/udp/239.76.247.45:1234
湖南IPTV芒果大电视45,http://118.251.62.237:8888/udp/239.76.247.44:1234
湖南IPTV芒果大电视46,http://118.251.62.237:8888/udp/239.76.252.229:9000
湖南IPTV芒果大电视47,http://118.251.62.237:8888/udp/239.76.245.229:1234
湖南IPTV芒果大电视48,http://118.251.62.237:8888/udp/239.76.252.228:9000
湖南IPTV芒果大电视49,http://118.251.62.237:8888/udp/239.76.245.228:1234
湖南IPTV芒果大电视50,http://118.251.62.237:8888/udp/239.76.252.227:9000
湖南IPTV芒果大电视51,http://118.251.62.237:8888/udp/239.76.245.227:1234
湖南IPTV芒果大电视52,http://118.251.62.237:8888/udp/239.76.246.223:1234
信源检修1,http://118.251.62.237:8888/udp/239.76.246.72:1234
信源检修2,http://118.251.62.237:8888/udp/239.76.247.44:1234
信源检修3,http://118.251.62.237:8888/udp/239.76.247.45:1234
信源检修4,http://118.251.62.237:8888/udp/239.76.246.129:1234
信源检修5,http://118.251.62.237:8888/udp/239.76.246.130:1234
信源检修6,http://118.251.62.237:8888/udp/239.76.246.131:1234
信源检修7,http://118.251.62.237:8888/udp/239.76.246.132:1234
信源检修8,http://118.251.62.237:8888/udp/239.76.246.133:1234
信源检修9,http://118.251.62.237:8888/udp/239.76.246.137:1234
信源检修10,http://118.251.62.237:8888/udp/239.76.246.138:1234
信源检修11,http://118.251.62.237:8888/udp/239.76.246.139:1234
信源检修12,http://118.251.62.237:8888/udp/239.76.246.140:1234
信源检修13,http://118.251.62.237:8888/udp/239.76.246.141:1234

福建IPTV,#genre#
CCTV-1(高清),http://222.76.2.75:4022/udp/239.61.5.163:1025
CCTV-1(高清),http://222.76.2.75:4022/udp/239.61.5.180:1025
CCTV-1(高清),https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?$1080P
厦门一套(高清),http://222.76.2.75:4022/udp/239.61.4.139:1025
厦门二套(高清),http://222.76.2.75:4022/udp/239.61.4.140:1025
厦门卫视,http://222.76.2.75:4022/udp/239.61.4.11:1025
福建综合(高清),http://222.76.2.75:4022/udp/239.61.5.167:1025
东南卫视(高清),http://222.76.2.75:4022/udp/239.61.4.114:1025
福建乡村振兴-公共(高清),http://222.76.2.75:4022/udp/239.61.4.3:1025
福建新闻(高清),http://222.76.2.75:4022/udp/239.61.4.4:1025
福建电视剧(高清),http://222.76.2.75:4022/udp/239.61.4.5:1025
福建旅游(高清),http://222.76.2.75:4022/udp/239.61.4.6:1025
福建经济(高清),http://222.76.2.75:4022/udp/239.61.4.7:1025
福建文体(高清),http://222.76.2.75:4022/udp/239.61.5.44:1025
福建少儿(高清),http://222.76.2.75:4022/udp/239.61.4.9:1025
海峡卫视(高清),http://222.76.2.75:4022/udp/239.61.5.45:1025
福建教育(高清),http://222.76.2.75:4022/udp/239.61.5.60:1025
福州新闻综合(高清),http://222.76.2.75:4022/udp/239.61.5.97:1025
莆田新闻综合,http://222.76.2.75:4022/udp/239.61.5.94:1025
泉州新闻综合,http://222.76.2.75:4022/udp/239.61.5.98:1025
漳州新闻综合,http://222.76.2.75:4022/udp/239.61.5.91:1025
龙岩新闻综合,http://222.76.2.75:4022/udp/239.61.5.95:1025
三明新闻综合,http://222.76.2.75:4022/udp/239.61.5.93:1025
南平新闻综合(高清),http://222.76.2.75:4022/udp/239.61.5.92:1025
宁德新闻综合,http://222.76.2.75:4022/udp/239.61.5.96:1025
平潭1套,http://222.76.2.75:4022/udp/239.61.5.117:1025
CCTV-2(高清),http://222.76.2.75:4022/udp/239.61.2.174:9032
CCTV-3(高清),http://222.76.2.75:4022/udp/239.61.3.34:9722
CCTV-4(高清),http://222.76.2.75:4022/udp/239.61.2.206:9224
CCTV-5(高清),http://222.76.2.75:4022/udp/239.61.3.35:9728
CCTV-5+(高清),http://222.76.2.75:4022/udp/239.61.2.171:9014
CCTV-6(高清),http://222.76.2.75:4022/udp/239.61.3.36:9734
CCTV-7(高清),http://222.76.2.75:4022/udp/239.61.2.175:9038
CCTV-8(高清),http://222.76.2.75:4022/udp/239.61.3.37:9740
CCTV-9(高清),http://222.76.2.75:4022/udp/239.61.2.172:9020
CCTV-10(高清),http://222.76.2.75:4022/udp/239.61.2.176:9044
CCTV-11(高清),http://222.76.2.75:4022/udp/239.61.2.21:8120
CCTV-12(高清),http://222.76.2.75:4022/udp/239.61.2.177:9050
CCTV-13(高清),http://222.76.2.75:4022/udp/239.61.2.23:8132
CCTV-14(高清),http://222.76.2.75:4022/udp/239.61.2.178:9056
CCTV-15(高清),http://222.76.2.75:4022/udp/239.61.2.25:8144
CCTV-17(高清),http://222.76.2.75:4022/udp/239.61.3.9:9572
中国教育1(高清),http://222.76.2.75:4022/udp/239.61.2.167:8990
东方卫视(高清),http://222.76.2.75:4022/udp/239.61.2.28:8162
湖南卫视(高清),http://222.76.2.75:4022/udp/239.61.2.31:8180
江苏卫视(高清),http://222.76.2.75:4022/udp/239.61.2.30:8174
浙江卫视(高清),http://222.76.2.75:4022/udp/239.61.2.29:8168
河北卫视(高清),http://222.76.2.75:4022/udp/239.61.2.57:8336
广东卫视(高清),http://222.76.2.75:4022/udp/239.61.2.33:8192
山东卫视(高清),http://222.76.2.75:4022/udp/239.61.2.119:8708
湖北卫视(高清),http://222.76.2.75:4022/udp/239.61.2.120:8714
深圳卫视(高清),http://222.76.2.75:4022/udp/239.61.3.46:9794
黑龙江卫视(高清),http://222.76.2.75:4022/udp/239.61.2.34:8198
贵州卫视(高清),http://222.76.2.75:4022/udp/239.61.2.159:8942
安徽卫视(高清),http://222.76.2.75:4022/udp/239.61.2.248:9476
天津卫视(高清),http://222.76.2.75:4022/udp/239.61.2.180:9068
四川卫视(高清),http://222.76.2.75:4022/udp/239.61.2.251:9494
江西卫视(高清),http://222.76.2.75:4022/udp/239.61.2.182:9080
辽宁卫视(高清),http://222.76.2.75:4022/udp/239.61.2.181:9074
重庆卫视(高清),http://222.76.2.75:4022/udp/239.61.2.250:9488
北京卫视(高清),http://222.76.2.75:4022/udp/239.61.2.32:8186
云南卫视(高清),http://222.76.2.75:4022/udp/239.61.2.61:8360
河南卫视(高清),http://222.76.2.75:4022/udp/239.61.2.59:8348
海南卫视(高清),http://222.76.2.75:4022/udp/239.61.2.42:8246
广西卫视(高清),http://222.76.2.75:4022/udp/239.61.2.48:8282
吉林卫视(高清),http://222.76.2.75:4022/udp/239.61.2.223:9326
甘肃卫视(高清),http://222.76.2.75:4022/udp/239.61.2.225:9338
山西卫视,http://222.76.2.75:4022/udp/239.61.2.224:9332
陕西卫视,http://222.76.2.75:4022/udp/239.61.2.38:8222
青海卫视,http://222.76.2.75:4022/udp/239.61.2.60:8354
宁夏卫视,http://222.76.2.75:4022/udp/239.61.2.56:8330
内蒙古卫视,http://222.76.2.75:4022/udp/239.61.2.226:9344
新疆卫视,http://222.76.2.75:4022/udp/239.61.2.227:9350
兵团卫视,http://222.76.2.75:4022/udp/239.61.2.228:9356
西藏卫视,http://222.76.2.75:4022/udp/239.61.2.229:9362
大湾区卫视,http://222.76.2.75:4022/udp/239.61.3.5:9548
三沙卫视,http://222.76.2.75:4022/udp/239.61.3.10:9578
凤凰资讯,http://222.76.2.75:4022/udp/239.61.2.183:9086
凤凰中文,http://222.76.2.75:4022/udp/239.61.2.184:9092
CHC动作电影,http://222.76.2.75:4022/udp/239.61.3.16:9616
爱上4K,http://222.76.2.75:4022/udp/239.61.3.3:9536
纪实人文,http://222.76.2.75:4022/udp/239.61.2.165:8978
金鹰纪实(高清),http://222.76.2.75:4022/udp/239.61.3.7:9560
茶频道,http://222.76.2.75:4022/udp/239.61.3.59:9872
欢笑剧场,http://222.76.2.75:4022/udp/239.61.2.146:8864
都市剧场,http://222.76.2.75:4022/udp/239.61.2.149:8882
动漫秀场,http://222.76.2.75:4022/udp/239.61.2.148:8876
游戏风云,http://222.76.2.75:4022/udp/239.61.2.145:8858
乐游,http://222.76.2.75:4022/udp/239.61.2.147:8870
东方财经,http://222.76.2.75:4022/udp/239.61.2.76:8450
第一财经,http://222.76.2.75:4022/udp/239.61.3.52:9830
金色学堂,http://222.76.2.75:4022/udp/239.61.2.78:8462
快乐垂钓,http://222.76.2.75:4022/udp/239.61.3.8:9566
生活时尚,http://222.76.2.75:4022/udp/239.61.2.141:8834
陶瓷,http://222.76.2.75:4022/udp/239.61.2.166:8984
梨园,http://222.76.2.75:4022/udp/239.61.3.19:9634
文物宝库,http://222.76.2.75:4022/udp/239.61.3.21:9646
武术世界,http://222.76.2.75:4022/udp/239.61.3.22:9652
CGTN英文纪录(高清),http://222.76.2.75:4022/udp/239.61.3.43:9776
CGTN 英语(高清),http://222.76.2.75:4022/udp/239.61.2.19:8108
中国教育2,http://222.76.2.75:4022/udp/239.61.3.6:9554
中国教育4,http://222.76.2.75:4022/udp/239.61.3.15:9608
先锋乒羽,http://222.76.2.75:4022/udp/239.61.3.17:9622
卡酷卡通,http://222.76.2.75:4022/udp/239.61.2.222:9320
金鹰卡通,http://222.76.2.75:4022/udp/239.61.2.221:9314
哈哈炫动,http://222.76.2.75:4022/udp/239.61.2.70:8414
嘉佳卡通,http://222.76.2.75:4022/udp/239.61.2.72:8426
法治天地,http://222.76.2.75:4022/udp/239.61.2.75:8444
咪咕世界杯,http://222.76.2.75:4022/udp/239.61.2.134:8792
直播室101,http://222.76.2.75:4022/udp/239.61.5.9:1025
直播室102,http://222.76.2.75:4022/udp/239.61.5.10:1025
直播室103,http://222.76.2.75:4022/udp/239.61.5.11:1025
直播室104,http://222.76.2.75:4022/udp/239.61.5.12:1025
直播室105,http://222.76.2.75:4022/udp/239.61.5.13:1025
直播室106,http://222.76.2.75:4022/udp/239.61.5.14:1025
直播室107,http://222.76.2.75:4022/udp/239.61.5.15:1025
直播室108,http://222.76.2.75:4022/udp/239.61.5.19:1025
直播室109,http://222.76.2.75:4022/udp/239.61.5.20:1025
直播室110,http://222.76.2.75:4022/udp/239.61.5.21:1025
直播室111,http://222.76.2.75:4022/udp/239.61.5.22:1025
网络通道1HD,http://222.76.2.75:4022/udp/239.61.5.197:1025
网络通道2HD,http://222.76.2.75:4022/udp/239.61.5.198:1025
网络通道3HD,http://222.76.2.75:4022/udp/239.61.5.199:1025
网络通道4HD,http://222.76.2.75:4022/udp/239.61.5.200:1025
网络通道5HD,http://222.76.2.75:4022/udp/239.61.5.201:1025
网络通道6HD,http://222.76.2.75:4022/udp/239.61.5.202:1025
新闻综合广播,http://222.76.2.75:4022/udp/239.61.5.154:1025
交通广播,http://222.76.2.75:4022/udp/239.61.5.155:1025
数字中国4K频道,http://222.76.2.75:4022/udp/239.61.5.181:1025
数字中国高清频道,http://222.76.2.75:4022/udp/239.61.5.182:1025
党建频道1,http://222.76.2.75:4022/udp/239.61.5.50:1025
党建频道2,http://222.76.2.75:4022/udp/239.61.5.57:1025

四川IPTV,#genre#
中央一台高清,http://125.71.57.181:4022/udp/239.93.0.184:5140
中央一台高清,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?$1080P
四川卫视高清,http://125.71.57.181:4022/udp/239.93.0.20:1235
四川经济频道高清,http://125.71.57.181:4022/udp/239.93.1.101:5140
四川文化旅游高清,http://125.71.57.181:4022/udp/239.93.1.102:5140
四川新闻频道高清,http://125.71.57.181:4022/udp/239.93.0.47:5140
四川影视文艺高清,http://125.71.57.181:4022/udp/239.93.0.166:5140
四川星空购物高清,http://125.71.57.181:4022/udp/239.93.1.144:5140
四川妇女儿童高清,http://125.71.57.181:4022/udp/239.93.0.219:5140
四川科教频道高清,http://125.71.57.181:4022/udp/239.93.42.44:5140
四川乡村频道高清,http://125.71.57.181:4022/udp/239.93.0.52:5140
峨眉电影高清,http://125.71.57.181:4022/udp/239.93.0.252:5140
康巴卫视高清,http://125.71.57.181:4022/udp/239.93.0.41:5140
成都新闻综合高清,http://125.71.57.181:4022/udp/239.93.0.16:5140
成都经济频道高清,http://125.71.57.181:4022/udp/239.93.0.17:1239
成都生活频道高清,http://125.71.57.181:4022/udp/239.93.0.18:1238
成都影视频道高清,http://125.71.57.181:4022/udp/239.93.0.19:1250
成都公共频道高清,http://125.71.57.181:4022/udp/239.93.1.231:5140
成都少儿频道高清,http://125.71.57.181:4022/udp/239.93.0.21:1251
成都每日购物高清,http://125.71.57.181:4022/udp/239.93.0.22:1252
中央二台高清,http://125.71.57.181:4022/udp/239.93.1.23:6000
中央三台高清,http://125.71.57.181:4022/udp/239.93.1.11:2223
中央四台高清,http://125.71.57.181:4022/udp/239.93.1.105:5140
中央五台高清,http://125.71.57.181:4022/udp/239.93.1.12:2224
中央六台高清,http://125.71.57.181:4022/udp/239.93.1.13:2226
中央七台高清,http://125.71.57.181:4022/udp/239.93.1.67:5140
中央八台高清,http://125.71.57.181:4022/udp/239.93.42.39:5140
中央九台高清,http://125.71.57.181:4022/udp/239.93.1.24:5140
中央十台高清,http://125.71.57.181:4022/udp/239.93.1.28:5140
中央十一高清,http://125.71.57.181:4022/udp/239.93.0.102:5140
中央十二高清,http://125.71.57.181:4022/udp/239.93.1.30:8124
央视新闻高清,http://125.71.57.181:4022/udp/239.93.0.66:5140
央视少儿高清,http://125.71.57.181:4022/udp/239.93.1.29:6000
央视音乐高清,http://125.71.57.181:4022/udp/239.93.0.103:5140
央视奥林匹克高清,http://125.71.57.181:4022/udp/239.93.42.53:5140
中央十七台高清,http://125.71.57.181:4022/udp/239.93.0.92:5140
央视5+体育赛事高清,http://125.71.57.181:4022/udp/239.93.1.36:8004
爱上4K(4K机顶盒用户可观看),http://125.71.57.181:4022/udp/239.93.0.97:5140
CGTN英语,http://125.71.57.181:4022/udp/239.93.0.104:5140
CGTN西班牙语,http://125.71.57.181:4022/udp/239.93.42.49:5140
CGTN法语,http://125.71.57.181:4022/udp/239.93.42.50:5140
CGTN阿拉伯语,http://125.71.57.181:4022/udp/239.93.42.51:5140
CGTN俄语,http://125.71.57.181:4022/udp/239.93.42.52:5140
中央16 4K超高清,http://125.71.57.181:4022/udp/239.93.42.54:5140
湖南卫视高清,http://125.71.57.181:4022/udp/239.93.0.88:5140
江苏卫视高清,http://125.71.57.181:4022/udp/239.93.0.89:5140
浙江卫视高清,http://125.71.57.181:4022/udp/239.93.0.124:5140
东方卫视高清,http://125.71.57.181:4022/udp/239.93.0.123:5140
北京卫视高清,http://125.71.57.181:4022/udp/239.93.0.180:5140
深圳卫视高清,http://125.71.57.181:4022/udp/239.93.0.182:5140
广东卫视高清,http://125.71.57.181:4022/udp/239.93.0.181:5140
天津卫视高清,http://125.71.57.181:4022/udp/239.93.0.167:5140
山东卫视高清,http://125.71.57.181:4022/udp/239.93.0.168:5140
江西卫视高清,http://125.71.57.181:4022/udp/239.93.0.134:5140
东南卫视高清,http://125.71.57.181:4022/udp/239.93.0.42:5140
黑龙江卫视高清,http://125.71.57.181:4022/udp/239.93.0.183:5140
重庆卫视高清,http://125.71.57.181:4022/udp/239.93.1.107:5140
贵州卫视高清,http://125.71.57.181:4022/udp/239.93.0.131:5140
湖北卫视高清,http://125.71.57.181:4022/udp/239.93.0.250:5140
安徽卫视高清,http://125.71.57.181:4022/udp/239.93.1.106:5140
河北卫视高清,http://125.71.57.181:4022/udp/239.93.0.132:5140
辽宁卫视高清,http://125.71.57.181:4022/udp/239.93.1.108:5140
河南卫视高清,http://125.71.57.181:4022/udp/239.93.42.45:5140
广西卫视高清,http://125.71.57.181:4022/udp/239.93.42.46:5140
云南卫视,http://125.71.57.181:4022/udp/239.93.0.174:5140
吉林卫视高清,http://125.71.57.181:4022/udp/239.93.0.248:5140
陕西卫视,http://125.71.57.181:4022/udp/239.93.0.176:5140
山西卫视,http://125.71.57.181:4022/udp/239.93.0.6:5140
内蒙古卫视,http://125.71.57.181:4022/udp/239.93.0.8:5140
青海卫视,http://125.71.57.181:4022/udp/239.93.0.192:5140
宁夏卫视,http://125.71.57.181:4022/udp/239.93.0.247:5140
西藏卫视,http://125.71.57.181:4022/udp/239.93.0.175:5140
新疆卫视,http://125.71.57.181:4022/udp/239.93.0.194:5140
甘肃卫视高清,http://125.71.57.181:4022/udp/239.93.0.81:5140
海南卫视,http://125.71.57.181:4022/udp/239.93.0.80:5140
陕西农林,http://125.71.57.181:4022/udp/239.93.0.100:5140
兵团卫视,http://125.71.57.181:4022/udp/239.93.42.43:5140
厦门卫视,http://125.71.57.181:4022/udp/239.93.42.57:5140
三沙卫视,http://125.71.57.181:4022/udp/239.93.42.58:5140
上海纪实高清,http://125.71.57.181:4022/udp/239.93.1.137:5140
金鹰纪实高清,http://125.71.57.181:4022/udp/239.93.0.130:5140
中国交通·四川,http://125.71.57.181:4022/udp/239.93.0.142:5140
CETV-1高清,http://125.71.57.181:4022/udp/239.93.1.111:5140
